A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.|94|House|JOE MOAKLEY(D) |Referred to House Committee on the Judiciary.|1976-05-19|NA
A bill to incorporate the Gold Star Wives of America.|94|House|JACK BRINKLEY(D) |Referred to House Committee on the Judiciary.|1976-05-18|NA
A bill to amend title II of the Social Security Act to provide for the entitlement of disabled widows and widowers to unreduced widow's and widower's insurance benefits without regard to age.|94|House|JOE MOAKLEY(D) |Referred to House Committee on Ways and Means.|1976-05-06|NA
A bill to terminate the authority for the pursuit of flight training programs by veterans and for the pursuit of correspondence training programs by veterans, wives and widows.|94|House|OLIN TEAGUE(D) |Referred to House Committee on Veterans' Affairs.|1976-04-30|NA
National School-Age Mother and Child Health Act|94|House|PIERRE DU PONT(R) |Referred to House Committee on Interstate and Foreign Commerce.|1976-04-29|NA
A Senate Joint Resolution relating to the Constitutional Amendment on abortion.|94|Senate|JESSE HELMS(R) |Place on calendar in Senate under Subjects on the Table.|1976-04-28|NA
A bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.|94|House|PETER PEYSER(R) |Referred to House Committee on Veterans' Affairs.|1976-04-28|NA
A bill to incorporate the Gold Star Wives of America.|94|House|EDWIN FORSYTHE(R) |Referred to House Committee on the Judiciary.|1976-04-28|NA
A bill to incorporate the Gold Star Wives of America.|94|House|JACK BRINKLEY(D) |Referred to House Committee on the Judiciary.|1976-04-28|NA
A bill to incorporate the Gold Star Wives of America.|94|House|JACK BRINKLEY(D) |Referred to House Committee on the Judiciary.|1976-04-28|NA
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.|94|House|JOE MOAKLEY(D) |Referred to House Committee on the Judiciary.|1976-04-27|NA
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.|94|House|JOE MOAKLEY(D) |Referred to House Committee on the Judiciary.|1976-04-27|NA
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.|94|House|JOE MOAKLEY(D) |Referred to House Committee on the Judiciary.|1976-04-27|NA
A bill to amend title II of the Social Security Act to provide for the payment of reduced old-age insurance benefits to women at age 55, and to provide for the payment of full wife's or widow's benefits at such age.|94|House|JOSEPH MCDADE(R) |Referred to House Committee on Ways and Means.|1976-04-27|NA
Joint resolution proposing an amendment to the Constitution of the United States to prohibit compelling attendance in schools other than the one nearest the residence, to prohibit compelling assignment of teachers or students to schools, classes, or courses for reason of race, religion, sex, or national origin and to insure equal educational opportunities for all students wherever located.|94|House|DONALD CLANCY(R) |Referred to House Committee on the Judiciary.|1976-04-14|NA
A bill to corporate the Gold Star Wives of America.|94|House|WILLIAM NATCHER(D) |Referred to House Committee on the Judiciary.|1976-04-13|NA
A bill to revise chapter 99 to title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.|94|House|JOE MOAKLEY(D) |Referred to House Committee on the Judiciary.|1976-04-13|NA
a bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.|94|House|TIMOTHY WIRTH(D) |Referred to House Committee on Veterans' Affairs.|1976-04-12|NA
A bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.|94|House|FRED ROONEY(D) |Referred to House Committee on Veterans' Affairs.|1976-04-12|NA
A bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.|94|House|ALBERT JOHNSON(R) |Referred to House Committee on Veterans' Affairs.|1976-04-09|NA
A bill to amend title II of the Social Security Act to provide for the entitlement of disabled widows and widowers to unreduced widow's and widower's insurance benefits without regard to age.|94|House|JOE MOAKLEY(D) |Referred to House Committee on Ways and Means.|1976-04-05|NA
A bill to amend title 38, United States Code, to revise the criteria for eligibility for tutorial assistance for veterans, wives and widows.|94|Senate|FRANK CHURCH(D) |Referred to Senate Committee on Veterans' Affairs.|1976-04-01|NA
Maternal and Child Health Care Act|94|House|JAMES SCHEUER(D) |Referred to House Committee on Ways and Means.|1976-03-31|NA
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.|94|House|JOE MOAKLEY(D) |Referred to House Committee on the Judiciary.|1976-03-24|NA
A bill to amend title II of the Social Security Act to provide for the entitlement of disabled widows and widowers to unreduced widow's and widower's insurance benefits without regard to age.|94|Senate|RICHARD CLARK(D) |Referred to Senate Committee on Finance.|1976-03-22|NA
A bill to amend title 10 of the United States Code to prohibit the exclusion, solely on the basis of sex, of women members of the Armed Forces from duty involving combat.|94|House|R. COUGHLIN(R) |Referred to House Committee on Armed Services.|1976-03-18|NA
Women's Vocational Education Amendments|94|House|BELLA ABZUG(D) |Referred to House Committee on Education and Labor.|1976-03-18|NA
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.|94|House|JOE MOAKLEY(D) |Referred to House Committee on the Judiciary.|1976-03-15|NA
A bill to provide for the reinstatement of civil service retirement survivor annuities for certain widows and widowers whose remarriages occurred before July 18, 1966.|94|House|WILLIAM LEHMAN(D) |Reported to House from the Committee on Post Office and Civil Service, H. Rept. 94-890.|1976-03-11|NA
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.|94|House|JOE MOAKLEY(D) |Referred to House Committee on the Judiciary.|1976-03-11|NA
A bill to incorporate the Gold Star Wives of America.|94|House|JACK BRINKLEY(D) |Referred to House Committee on the Judiciary.|1976-03-11|NA
A bill to terminate the authority for the pursuit of flight training programs by veterans and for the pursuit of correspondence training programs by veterans, wives, and widows, and for other purposes.|94|Senate|CLIFFORD HANSEN(R) |Referred to Senate Committee on Veterans' Affairs.|1976-03-09|NA
A bill to amend title 18 of the United States Code to prohibit certain forms of economic coercion based on religion, race, national origin, sex, or certain other factors.|94|House|ELIZABETH HOLTZMAN(D) |Referred to House Committee on the Judiciary.|1976-03-09|NA
A bill to amend the Education Amendments of 1972 to provide that Boys State, Boys Nation, Girls State, and Girls Nation conferences conducted by the American Legion shall not be subject to title IX of such act.|94|House|JOSHUA EILBERG(D) |Referred to House Committee on Education and Labor.|1976-03-09|NA
A concurrent resolution relating to the proposed sale of airborne early warning aircraft to NATO.|94|Senate|THOMAS EAGLETON(D) |Referred to Senate Committee on Foreign Relations.|1976-03-04|NA
Joint resolution to designate February 22, May 30, and October 12 as Washington's Birthday, Memorial Day, and Columbus Day, respectively, and to make such days legal public holidays.|94|House|WILLIAM KETCHUM(R) |Referred to House Committee on Post Office and Civil Service.|1976-03-04|NA
A bill prohibiting use of Health, Education, and Welfare funds for abortion.|94|House|JOSEPH VIGORITO(D) |Referred to House Committee on Interstate and Foreign Commerce.|1976-03-04|NA
Resolution creating a select committee to study the impact and ramifications of the Supreme Court decisions on abortion.|94|House|MARGARET HECKLER(R) |Referred to House Committee on Rules.|1976-03-04|NA
A bill to amend the Social Security Act to provide that the term "dependent child" includes a needy child living with the father, mother, or any other relative, of such child.|94|House|ROBERT DRINAN(D) |Referred to House Committee on Ways and Means.|1976-03-02|NA
A joint resolution proposing an amendment to the Constitution of the United States for the protection of unborn children and other persons.|94|House|LARRY PRESSLER(R) |Referred to House Committee on the Judiciary.|1976-03-01|NA
A resolution to amend the Rules of the House of Representatives to provide that the House may not consider any report of a committee, bill, resolution, or a report of a committee of conference unless copies or reproductions have been available to Members on the floor at least two hours before such consideration.|94|House|JOHN BURTON(D) |Measure passed House, amended, roll call #71 (258-107).|1976-02-26|NA
A bill to incorporate the Gold Star Wives of America.|94|House|JACK BRINKLEY(D) |Referred to House Committee on the Judiciary.|1976-02-26|NA
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.|94|House|JOE MOAKLEY(D) |Referred to House Committee on the Judiciary.|1976-02-25|NA
A bill to amend the Education Amendments of 1972 to provide that Boys State, Boys Nation, Girls State, and Girls Nation conferences conducted by the American Legion shall not be subject to title IX of such Act.|94|House|JAMES ABDNOR(R) |Referred to House Committee on Education and Labor.|1976-02-25|NA
A bill to require Armed Forces medical facilities and public and private medical facilities receiving Federal financial assistance to permit women to be accompanied by a person of their choice while undergoing childbirth.|94|House|WILLIAM BRODHEAD(D) |Referred to House Committee on Interstate and Foreign Commerce.|1976-02-24|NA
A joint resolution to designate February 22, May 30, and October 12, as Washington's Birthday, Memorial Day, and Columbus Day, respectively, and to make such days legal public holidays.|94|House|WILLIAM KETCHUM(R) |Referred to House Committee on Post Office and Civil Service.|1976-02-24|NA
A bill to amend section 505 of title 10, United States Code, to require that qualifications for enlistment in the armed forces of the United States be the same for male and female individuals, and for other purposes.|94|Senate|BIRCH BAYH(D) |Referred to Senate Committee on Armed Services.|1976-02-19|NA
A bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.|94|Senate|HUGH SCOTT(R) |Referred to Senate Committee on Veterans' Affairs.|1976-02-18|NA
A bill to authorize the One Hundred and First Airborne Division Association to erect a memorial in the District of Columbia or its environs.|94|Senate|HUBERT HUMPHREY(D) |Public law 94-211.|1976-02-06|https://www.congress.gov/94/statute/STATUTE-90/STATUTE-90-Pg151.pdf
A joint resolution proposing an amendment to the Constitution of the United States guaranteeing the right of life to the unborn.|94|House|HENRY HYDE(R) |Referred to House Committee on the Judiciary.|1976-02-05|NA
A bill to amend the Education Amendments of 1972 to provide that Boys State, Boys Nation, Girls State, and Girls Nation conferences conducted by the American Legion shall not be subject to title IX of such act.|94|House|SAM STEIGER(R) |Referred to House Committee on Education and Labor.|1976-02-05|NA
National Center for Women Act|94|House|BELLA ABZUG(D) |Referred to House Committee on Government Operations.|1976-02-04|NA
A bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.|94|House|EDWARD BEARD(D) |Referred to House Committee on Veterans' Affairs.|1976-02-03|NA
National Center for Women Act|94|Senate|ABRAHAM RIBICOFF(D) |Referred to Senate Committee on Government Operations.|1976-02-02|NA
A bill to amend the Education Amendments of 1972 to provide that Boys State, Boys Nation, Girls State, and Girls Nation conferences conducted by the American Legion and American Legion Auxiliary shall not be subject to title IX of such act.|94|House|DELBERT LATTA(R) |Referred to House Committee on Education and Labor.|1976-02-02|NA
A bill to liquidate the liability of the United States for the massacre of Sioux Indian men, women, and children at Wounded Knee on December 29, 1890.|94|Senate|JAMES ABOUREZK(D) |Referred to Senate Committee on the Judiciary.|1976-01-29|NA
A bill to revise chapter 99 of title 18 of the United States Code to provide for the punishment of sexual assaults in the special jurisdiction of the United States.|94|House|JOE MOAKLEY(D) |Referred to House Committee on the Judiciary.|1976-01-29|NA
A bill to amend the Education Amendments of 1972 to provide that Boys State, Boys Nation, Girls State, and Girls Nation conferences conducted by the American Legion shall not be subject to title IX of such Act.|94|Senate|PAUL FANNIN(R) |Referred to Senate Committee on Labor and Public Welfare.|1976-01-28|NA
Joint resolution proposing an amendment to the Constitution of the United States guaranteeing the right of life to the unborn.|94|House|EDWARD BEARD(D) |Referred to House Committee on the Judiciary.|1976-01-22|NA
Joint resolution proposing an amendment to the Constitution of the United States for the protection of unborn children and other persons.|94|House|JOHN ROUSH(D) |Referred to House Committee on the Judiciary.|1976-01-21|NA
Joint resolution proposing an amendment to the Constitution of the United States with respect to the right of unborn individuals.|94|House|GARY MYERS(R) |Referred to House Committee on the Judiciary.|1976-01-21|NA
A bill to amend title II of the Social Security Act to permit payment of benefits to divorced husbands and surviving divorced husbands in like manner as benefits thereunder presently are payable to divorced wives and surviving divorced wives, and to reduce from 20 to 15 years the number of years that a divorced spouse must have been married to an insured individual in order to be eligible for benefits on that individual's earnings record.|94|Senate|FRANK CHURCH(D) |Referred to Senate Committee on Finance.|1976-01-21|NA
A bill to amend the Education Amendments of 1972 to provide that Boys State, Boys Nation, Girls State, and Girls Nation conferences conducted by the American Legion shall not be subject to title IX of such act.|94|House|SAM STEIGER(R) |Referred to House Committee on Education and Labor.|1976-01-21|NA
A bill to authorize the One Hundred and First Airborne Divisions Association to erect a memorial in the District of Columbia or its environs.|94|House|ROBIN BEARD(R) |Measure laid on table in House, S. 1847 passed in lieu.|1976-01-20|NA
A bill to amend title 38 of the United States Code in order to eliminate duplication in the certification process for institutions and eligible courses under the Veterans and War Orphans' and Widows' Education Assistance provisions of this title.|94|House|JOHN BREAUX(D) |Referred to House Committee on Veterans' Affairs.|1976-01-19|NA
An Act to direct the National Commission on the Observance of International Women's Year, 1975, to organize and convene a National Women's Conference, and for other purposes.|94|House|BELLA ABZUG(D) |Public law 94-167.|1975-12-23|https://www.congress.gov/94/statute/STATUTE-89/STATUTE-89-Pg1003.pdf
A bill to increase the amount of benefits payable to widows of certain former employees of the Lighthouse Service.|94|House|JOHN DINGELL(D) |Public law 94-170.|1975-12-23|https://www.congress.gov/94/statute/STATUTE-89/STATUTE-89-Pg1022.pdf
A bill to amend title 5, United States Code, to extend preference eligibility to the mother, father, and wife or husband of any individual who is a prisoner of war or missing in action.|94|House|JAMES HANLEY(D) |Referred to House Committee on Post Office and Civil Service.|1975-12-19|NA
A bill to amend the Railroad Retirement Act of 1974 with respect to the annuities payable under such Act to the widows of retired railroad employees.|94|Senate|JOSEPH MONTOYA(D) |Referred to Senate Committee on Labor and Public Welfare.|1975-12-18|NA
A bill to amend the Act entitled "An Act granting a charter to the General Federation of Women's Clubs."|94|Senate|QUENTIN BURDICK(D) |Public law 94-151.|1975-12-15|https://www.congress.gov/94/statute/STATUTE-89/STATUTE-89-Pg809.pdf
Joint resolution proposing an amendment to the Constitution of the United States for the protection of unborn children and other persons.|94|House|JAMES ABDNOR(R) |Referred to House Committee on the Judiciary.|1975-12-15|NA
Resolution providing for the consideration of H.R. 9924.  A bill to direct the National Commission on the Observance of International Women's Year, 1975, to organize and convene a National Women's Conference.|94|House|SPARK MATSUNAGA(D) |Measure passed House, roll call #759 (369-31).|1975-12-10|NA
A bill to incorporate the Gold Star Wives of America.|94|House|EDWIN FORSYTHE(R) |Referred to House Committee on the Judiciary.|1975-12-04|NA
A bill to amend title 18 of the United States Code to prohibit certain forms of economic coercion based on religion, race, national origin, sex, or certain other factors.|94|House|ELIZABETH HOLTZMAN(D) |Referred to House Committee on the Judiciary.|1975-12-02|NA
National School-Age Mother and Child Health Act|94|House|ALBERT QUIE(R) |Referred to House Committee on Interstate and Foreign Commerce.|1975-11-20|NA
A bill to amend title 38 of the United States Code so as to entitle veterans of the Mexican border period and of World War I to pension on the same as veterans of the Spanish-American War to to entitle widows of such veterans to equivalent pensions.|94|House|DONALD FRASER(D) |Referred to House Committee on Veterans' Affairs.|1975-11-19|NA
A bill to amend section 106 of title 38, United States Code, to deem certain service performed by members of the Women's Air Force Service Pilots to have been active duty for purposes of laws administered by the Veterans' Administration.|94|Senate|HARRISON WILLIAMS(D) |Referred to Senate Committee on Veterans' Affairs.|1975-11-18|NA
A bill to amend title II of the Social Security Act to reduce from 20 to 10 years the length of time a divorced woman's marriage to an insured individual must have lasted in order for her to qualify for wife's or widow's benefits on his wage record.|94|House|MARGARET HECKLER(R) |Referred to House Committee on Ways and Means.|1975-11-13|NA
A bill to provide for the reinstatement of civil service retirement survivor annuities for certain widows and widowers whose remarriages occurred before July 18, 1966.|94|House|WILLIAM LEHMAN(D) |Referred to House Committee on Post Office and Civil Service.|1975-11-11|NA
A bill to amend title 10 to the United States Code to apply cost-of-living increases to annuities payable under the Retired Serviceman's Family Protection Plan and to continue payment of annuities under such plan to widows or widowers who remarry at age 60 or thereafter, and to provide for the recomputation of annuities payable under such plan to certain widows.|94|House|PATSY MINK(D) |Referred to House Committee on Armed Services.|1975-11-10|NA
National School-Age Mother and Child Health Act|94|House|WILLIAM COHEN(R) |Referred to House Committee on Interstate and Foreign Commerce.|1975-11-06|NA
A resolution commemorating the 90th anniversary, on November 5, 1975, of the birth of Will Durant and honoring his contributions to the interpretation and understanding of history.|94|Senate|HUBERT HUMPHREY(D) |Measure passed Senate.|1975-11-05|NA
Women's Vocational Education Amendments|94|Senate|WALTER MONDALE(D) |Referred to Senate Committee on Labor and Public Welfare.|1975-11-03|NA
A bill to provide for hospitals to allow the biological father to attend the birth of his child if the women consents.|94|House|RICHARD NOLAN(D) |Referred to House Committee on Interstate and Foreign Commerce.|1975-10-31|NA
A bill to amend the Military Selective Service Act in order to reinstate for 10 years the induction authority under that act; to require 36 months of service in the Armed Forces of each person so inducted; and to make female persons liable for registration, induction, and service under such Act.|94|House|MENDEL DAVIS(D) |Referred to House Committee on Armed Services.|1975-10-31|NA
An original resolution authorizing the printing of the Seventy-seventh Annual Report of the National Society of the Daughters of the American Revolution as a Senate document.|94|Senate|HOWARD CANNON(D) |Measure passed Senate.|1975-10-29|NA
A joint resolution to amend the Constitution of the United States to give the several States power to protect unborn children and other persons.|94|Senate|QUENTIN BURDICK(D) |Referred to Senate Committee on the Judiciary.|1975-10-29|NA
A bill to increase from 10 to 15 years the period during which veterans and certain wives and widows of veterans are eligible for educational assistance.|94|House|HAMILTON FISH(R) |Referred to House Committee on Veterans' Affairs.|1975-10-22|NA
A bill to amend title 38 of the United States Code in order to provide service pension to certain veterans of World War I and pension to the widows of such veterans.|94|House|ROBERT WILSON(R) |Referred to House Committee on Veterans' Affairs.|1975-10-22|NA
A bill to amend the Internal Revenue Code of 1954 to provide that pensions paid to retired policemen or firemen or their dependents, or to the widows or other survivors of deceased policemen or firemen, shall not be subject to the income tax.|94|House|LES ASPIN(D) |Referred to House Committee on Ways and Means.|1975-10-22|NA
National School-Age Mother and Child Health Act|94|Senate|EDWARD KENNEDY(D) |Referred to Senate Committee on Labor and Public Welfare.|1975-10-21|NA
A joint resolution proposing an amendment to the Constitution of the United States for the protection of unborn children and other persons.|94|Senate|JAMES BUCKLEY(R) |Referred to Senate Committee on the Judiciary.|1975-10-20|NA
A joint resolution proposing an amendment to the Constitution of the United States for the protection of unborn children, and other persons.|94|Senate|JAMES BUCKLEY(R) |Referred to Senate Committee on the Judiciary.|1975-10-20|NA
