A bill to amend the Act entitled "An act granting a charter to the General Federation of Women's Clubs."|98|Senate|ORRIN HATCH(R) |Read twice and referred to the Committee on Judiciary.|1984-09-10|NA
Coast Guard Equity for Women Act|98|House|DON YOUNG(R) |Favorable Executive Comment Received From DOD.|1984-09-05|NA
A bill to recognize the organization known as the 82nd Airborne Division Association, Incorporated.|98|House|FRANK MCCLOSKEY(D) |Referred to Subcommittee on Administrative Law and Governmental Relations.|1984-08-17|NA
A bill to recognize the organization known as the Navy Wives Clubs of America.|98|Senate|JOHN WARNER(R) |Read twice and referred to the Committee on Judiciary.|1984-08-10|NA
A joint resolution to direct the President to issue a proclamation designating the week beginning February 13, 1983, as "Big Brothers/Big Sisters Appreciation Week".|98|House|DANIEL COATS(R) |See H.J.Res.594.|1984-08-08|NA
A joint resolution designating the week beginning February 12, 1984, as a time to recognize those volunteers who give of their time to become Big Brothers and Big Sisters to single parent youths.|98|House|MARILYN LLOYD(D) |See H.J.Res.594.|1984-08-08|NA
Reproductive Health Equity Act|98|House|S. GREEN(R) |Referred to Subcommittee on Judiciary and Education.|1984-08-03|NA
Sex Discrimination Prohibition Act of 1984|98|Senate|Charles Grassley(R) |Committee on Labor and Human Resources requested executive comment from Education Department, OMB.|1984-08-01|NA
A bill to amend title 38, United States Code, to eliminate gender-based distinctions in laws providing benefits to veterans.|98|House|G. MONTGOMERY(D) |Referred to House Committee on Veterans' Affairs.|1984-07-31|NA
A concurrent resolution to authorize the use of the west front steps of the United States Capitol Building on August 14, 1984, to honor the men and women of the United States Olympic Teams.|98|Senate|THEODORE STEVENS(R) |Resolution Agreed to in House by Voice Vote.|1984-06-29|NA
A joint resolution to designate the year of 1985 as the "Year to Champion the Cause of Pay Equity for Women".|98|House|JIM BATES(D) |Referred to House Committee on Post Office and Civil Service.|1984-06-29|NA
Women's Small Business Ownership Act of 1984|98|Senate|RUDOLF BOSCHWITZ(R) |Read twice and referred to the Committee on Small Business.|1984-06-29|NA
Airborne Lead Reduction Act of 1984|98|Senate|DAVID DURENBERGER(R) |Committee on Environment and Public Works. Hearings held. Hearings printed:  S.Hrg. 98-978.|1984-06-22|NA
A bill to grant a federal charter to the National Society, Daughters of the American Colonists.|98|Senate|NANCY KASSEBAUM(R) |Read twice and referred to the Committee on Judiciary.|1984-06-19|NA
A bill to provide for the striking of a gold medal to commemorate the 75th anniversary of the Girl Scouts of the United States of America.|98|Senate|EDWIN GARN(R) |Read twice and referred to the Committee on Banking.|1984-06-13|NA
A bill to recognize the organization known as the American Gold Star Mothers, Incorporated.|98|Senate|JEREMIAH DENTON(R) |Became Public Law No: 98-314.|1984-06-12|https://www.congress.gov/98/statute/STATUTE-98/STATUTE-98-Pg237.pdf
A resolution to mark the 90th Anniversary of the birth of Benjamin Elijah Mays.|98|Senate|ERNEST HOLLINGS(D) |Referred to the Committee on Judiciary.|1984-05-24|NA
A joint resolution designating Mother's Day, May 8, 1983 to Father's Day, June 19, 1983, as "Family Reunion Month".|98|House|RICHARD RAY(D) |See S.J.Res.94.|1984-05-17|NA
Women's Small Business Ownership Act of 1984|98|House|JIM MOODY(D) |Reported to House (Amended) by House Committee on Small Business. Report No: 98-750 (Part I).|1984-05-15|NA
Adolescent Pregnancy and Parenthood Act of 1984|98|House|GEORGE LELAND(D) |For Further Action See H.R.5600.|1984-05-15|NA
A bill to recognize the organization known as the American Gold Star Mothers, Inc.|98|House|ALBERT GORE(D) |Other Measure S.2413 (Amended) Passed House in Lieu.|1984-05-10|NA
Sex Discrimination in the United States Code Reform Act of 1983|98|House|S. GREEN(R) |Referred to Subcommittee on Civil and Constitutional Rights.|1984-05-09|NA
An original bill to authorize the awarding of special congressional gold medals to the daughter of Harry S Truman, to Lady Bird Johnson, and to Elie Wiesel.|98|Senate|EDWIN GARN(R) |Became Public Law No: 98-278.|1984-05-08|https://www.congress.gov/98/statute/STATUTE-98/STATUTE-98-Pg173.pdf
Sex Discrimination in the United States Code Reform Act of 1983|98|Senate|ROBERT DOLE(R) |Referred to Subcommittee on Civil and Constitutional Rights.|1984-05-03|NA
A bill for the relief of Santiago Ricardo Gonzalez Hoch and any other child born to Sarah Hoch de Gonzalez outside of the geographical limits of the United States.|98|House|DOUGLAS BEREUTER(R) |Referred to House Committee on The Judiciary.|1984-04-26|NA
A resolution directing the Secretary of State to provide certain information to the House of Representatives concerning the 1980 slayings of four American churchwomen in El Salvador.|98|House|JAMES SHANNON(D) |Placed on House Calendar No: 169.|1984-04-09|NA
A bill to require periodic, detailed reports to the President and the Congress by the Equal Employment Opportunity Commission, the Secretary of Labor, and the Attorney General describing actions taken to enforce Federal laws prohibiting discrimination in compensation on the basis of sex, race, religion, color, or national origin and to reaffirm the provisions in Federal law which declare that equal pay should be provided for work of equal value.|98|House|MARY OAKAR(D) |Subcommittee Hearings Held.|1984-04-04|NA
A bill to amend the Public Health Service Act to provide for the establishment of a National Institute on Population and Human Reproduction to be coordinated with the National Institute of Child Health and Human Development by a National Science Policy Committee for Research on Human Development.|98|House|JIM MOODY(D) |Referred to Subcommittee on Health and the Environment.|1984-04-04|NA
A joint resolution to provide for the awarding of a gold medal to Lady Bird Johnson in recognition of her humanitarian efforts and outstanding contributions to the improvement and beautification of America.|98|House|HENRY GONZALEZ(D) |Received in the Senate and read twice and referred to the Committee on Banking.|1984-03-14|NA
A resolution to honor John McCormick on the hundredth anniversary of his birth.|98|House|JAMES SHANNON(D) |Referred to Subcommittee on Census and Population.|1984-03-13|NA
A concurrent resolution authorizing the Rotunda of the Capitol to be used for a ceremony on March 15, 1984, commemorating the anniversary of the birth of president Andrew Jackson.|98|House|WILLIAM BONER(D) |Resolution agreed to in Senate without amendment by Voice Vote.|1984-03-12|NA
A bill to clarify the intent of Congress in adopting title IX of the Education Amendments of 1972, to prohibit any educational institution which receives any federal assistance, direct or indirect, from discriminating on the basis of sex, to provide that federal departments and agencies may terminate or deny all federal financial assistance to any educational institution which discriminates on the basis of sex, and to protect women against sex discrimination by educational institutions receiving any form of federal financial assistance.|98|House|CLAUDINE SCHNEIDER(R) |Referred to Subcommittee on Postsecondary Education.|1984-03-12|NA
A bill to amend the laws of the United States to eliminate gender-based distinctions, and for other purposes.|98|House|ROMANO MAZZOLI(D) |Referred to Subcommittee on Civil and Constitutional Rights.|1984-03-08|NA
A joint resolution designating the week beginning March 4, 1984, as "Women's History Week".|98|House|BARBARA BOXER(D) |Became Public Law No: 98-227.|1984-03-05|https://www.congress.gov/98/statute/STATUTE-98/STATUTE-98-Pg53.pdf
A joint resolution to designate "Women's History Week".|98|Senate|ORRIN HATCH(R) |See H.J.Res.422.|1984-03-05|NA
A bill providing for the reappointment of female admirals to permanent rank.|98|Senate|WILLIAM PROXMIRE(D) |Read twice and referred to the Committee on Armed Services.|1984-03-02|NA
A bill to require the head of each Federal administrative and executive agency to conduct a review of agency regulations, to rewrite current regulations with sex-based distinctions, and to refrain from promulgating future regulations which contain gender-based distinctions.|98|House|ROMANO MAZZOLI(D) |Referred to Subcommittee on Civil and Constitutional Rights.|1984-02-29|NA
A bill to prohibit the use of funds for the Peace Corps to be used for travel expenses of individuals in order for abortions to be performed on those individuals.|98|House|RON PAUL(R) |Referred to House Committee on Foreign Affairs.|1984-02-29|NA
A bill entitled the "Sex Discrimination in Education Reform Act of 1984".|98|Senate|ROBERT PACKWOOD(R) |Read twice and referred to the Committee on Labor and Human Resources.|1984-02-28|NA
A bill to amend Title II of the Social Security Act to repeal the separate definition of disability presently applicable to widows and widowers.|98|House|JAMES OBERSTAR(D) |Referred to Subcommittee on Social Security.|1984-02-27|NA
Relief of Pain in the Human Fetus During Abortion Act|98|House|MARK SILJANDER(R) |Referred to Subcommittee on Civil and Constitutional Rights.|1984-02-15|NA
A bill to change the authorizations of appropriations for the maternal and child health services block grant and the special supplemental food program for women, infants, and children for fiscal year 1984 and thereafter.|98|House|SILVIO CONTE(R) |Referred to Subcommittee on Elementary, Secondary and Vocational Education.|1984-02-10|NA
A bill to strengthen the domestic water borne commerce of the United States.|98|Senate|THOMAS GORTON(R) |Read twice and referred to the Committee on Commerce.|1984-02-01|NA
A resolution providing for the consideration of the joint resolution (H. J. Res. 84) proposing an amendment to the Constitution guaranteeing the right of life to the unborn.|98|House|ROBERT WALKER(R) |Referred to House Committee on Rules.|1984-01-30|NA
A bill to require that migrant education programs and the equity training and technical assistance programs be conducted by offices under the supervision of the Assistant Secretary for Elementary and Secondary Education and that the women's educational equity programs be conducted by an office under the supervision of the Assistant Secretary for Educational Research and Improvement, and for other purposes.|98|House|WILLIAM FORD(D) |Referred to Subcommittee on Elementary, Secondary and Vocational Education.|1983-12-12|NA
A joint resolution proposing an amendment to the Constitution of the United States relative to equal rights for men and women.|98|House|CHRISTOPHER SMITH(R) |Referred to Subcommittee on Civil and Constitutional Rights.|1983-11-28|NA
A joint resolution to commemorate the centennial of Eleanor Roosevelt's birth.|98|Senate|DANIEL MOYNIHAN(D) |Became Public Law No: 98-162.|1983-11-21|https://www.congress.gov/98/statute/STATUTE-97/STATUTE-97-Pg1013.pdf
A joint resolution suggesting an amendment to the Constitution requiring that the Equal Protection Clause of the Fourteenth Amendment shall apply fully to sex discrimination.|98|House|CHARLES PASHAYAN(R) |Referred to Subcommittee on Civil and Constitutional Rights.|1983-11-18|NA
Tax Equity for Women Act of 1983|98|House|ROBERT MICHEL(R) |Referred to House Committee on Ways and Means.|1983-11-18|NA
Prevention and Treatment of Alcoholism, Alcohol Abuse, and Drug Abuse Among Women Act of 1983|98|Senate|ORRIN HATCH(R) |Read twice and referred to the Committee on Labor and Human Resources.|1983-11-18|NA
A joint resolution proposing an amendment to the Constitution of the United States relative to equal rights for men and women.|98|House|PETER RODINO(D) |Failed to Receive 2/3's Vote to Suspend and Pass by Yea-Nay Vote: 278 - 147 (Record Vote No: 504).|1983-11-15|NA
A resolution providing for the consideration of the joint resolution (H. J. Res. 1) proposing an amendment to the Constitution of the United States relative to equal rights for men and women.|98|House|HAMILTON FISH(R) |Referred to House Committee on Rules.|1983-11-15|NA
A bill to amend title 5, United States Code, to make the birthday of Martin Luther King, Jr., a legal public holiday.|98|House|KATIE HALL(D) |Became Public Law No: 98-144.|1983-11-02|https://www.congress.gov/98/statute/STATUTE-97/STATUTE-97-Pg917.pdf
A bill to amend the level of funding authorized for the Maternal and Child Health Services Block Grant for the purpose of ensuring no less than the current level of services for fiscal year 1984.|98|Senate|DALE BUMPERS(D) |Committee on Finance requested executive comment from OMB, Treasury Department, Health and Human Services Department.|1983-11-01|NA
A joint resolution designating September 14, 1984, as "National Women Veterans Recognition Day".|98|House|MICHAEL BILIRAKIS(R) |Referred to Subcommittee on Census and Population.|1983-10-28|NA
A bill to amend title XIX of the Social Security Act to increase the Federal medical assistance matching percentage for services provided to certain pregnant women and young children under State medicaid plans.|98|House|HENRY WAXMAN(D) |See H.R.4136.|1983-10-20|NA
A bill to amend title 5, United States Code, to provide additional rules concerning the observance of the Birthday of Martin Luther King, Jr., Washington's Birthday, and Columbus Day.|98|Senate|DAVID BOREN(D) |Introduced in the Senate, read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 480. By unanimous consent.|1983-10-19|NA
A joint resolution to provide for the awarding of a gold medal to Lady Bird Johnson in recognition of her humanitarian efforts and outstanding contributions to the improvement and beautification of America.|98|Senate|LLOYD BENTSEN(D) |Read twice and referred to the Committee on Banking.|1983-10-07|NA
A joint resolution designating August 13, 1983, as "Sacramento Pacific Legacy Day" to commemorate the 21st annual birthday celebration of Sacramento, California.|98|House|ROBERT MATSUI(D) |Referred to Subcommittee on Census and Population.|1983-08-22|NA
A resolution relating to justice in the case of the slain American churchwomen in El Salvador.|98|House|MARY OAKAR(D) |Referred to Subcommittee on Western Hemisphere Affairs.|1983-08-18|NA
A bill relating to equality of rights under law regardless of sex.|98|Senate|THOMAS GORTON(R) |Referred to Subcommittee on Constitution.|1983-08-10|NA
A bill to postpone for 10 years the effective date of provisions terminating mother's and father's benefits under title II of the Social Security Act upon the child's attainment of age 16.|98|House|THOMAS HARTNETT(R) |Referred to Subcommittee on Social Security.|1983-08-04|NA
A bill to amend title 5, United States Code, to make the birthday of Martin Luther King, Junior, a legal public holiday.|98|House|KATIE HALL(D) |For Further Action See H.R.3706.|1983-08-02|NA
Womens Economic Parity Act of 1983|98|Senate|PAULA HAWKINS(R) |Committee on Finance requested executive comment from OMB, Treasury Department, Labor Department.|1983-08-02|NA
A resolution relating to justice in the case of the slain American churchwomen in El Salvador.|98|Senate|Patrick Leahy(D) |Referred to the Committee on Foreign Relations.|1983-08-01|NA
A concurrent resolution providing for the commemoration of the one hundredth anniversary of the birth of Harry S Truman.|98|House|IKE SKELTON(D) |Resolution agreed to in Senate without amendment and with a preamble by Voice Vote.|1983-07-29|NA
A bill to assist women in making career choices in the home or in the labor force, and for other purposes.|98|Senate|WILLIAM ARMSTRONG(R) |Subcommittee on Social Security. Hearings held.|1983-07-28|NA
A bill to amend title 18 of the United States Code relating to the sexual exploitation of children.|98|Senate|ARLEN SPECTER(R) |Referred to Subcommittee on Crime.|1983-07-27|NA
Womens Economic Parity Act of 1983|98|House|THOMAS LEWIS(R) |Referred to Subcommittee on Labor-Management Relations.|1983-07-22|NA
A joint resolution designating September 22, 1983, as "American Business Women's Day."|98|Senate|ROGER JEPSEN(R) |Became Public Law No: 98-55.|1983-07-19|https://www.congress.gov/98/statute/STATUTE-97/STATUTE-97-Pg290.pdf
A bill to designate the birthday of Martin Luther King, Junior, a legal public holiday.|98|House|JOHN CONYERS(D) |For Further Action See H.R.3345.|1983-07-19|NA
A bill to amend part A of title IV of the Social Security Act to eliminate the present restrictions (added in 1981) on the payment of aid to families with dependent children in cases involving pregnant women.|98|House|BARBARA KENNELLY(D) |Referred to Subcommittee on Public Assistance and Unemployment Compensation.|1983-07-18|NA
A bill to authorize the Eleventh Airborne Division Association to erect a memorial in the District of Columbia or its environs.|98|House|ROYDEN DYSON(D) |Referred to House Committee on House Administration.|1983-07-11|NA
A bill to direct the United States Postal Service to issue a special postage stamp to commemorate the one hundredth anniversary of the birth of President Harry S Truman.|98|Senate|THOMAS EAGLETON(D) |Referred to Subcommittee on Civil Service and General Services.|1983-07-08|NA
A bill to amend title II of the Social Security Act to provide full benefits for disabled wives, husbands, widows, and widowers without regard to age (subject to limited adjustments to reflect any previous reductions in their benefits), to liberalize the strict definition of disability which is presently applicable to widows and widowers, and to provide benefits for essential spouses of disability beneficiaries without regard to age or children in care.|98|House|JAMES OBERSTAR(D) |Referred to Subcommittee on Social Security.|1983-07-05|NA
A resolution providing for the consideration of the concurrent resolution (H. Con. Res. 126) providing for the commemoration of the one hundredth anniversary of the birth of Harry S Truman.|98|House|ALAN WHEAT(D) |Resolution Agreed to in House by Voice Vote.|1983-06-30|NA
A joint resolution designating September 22, 1983, as "American Businesswomen's Day".|98|House|THOMAS TAUKE(R) |For Further Action See S.J.Res.18.|1983-06-30|NA
A joint resolution to amend the Constitution to establish legislative authority  in Congress and the States with respect to abortion.|98|Senate|ORRIN HATCH(R) |Failed of passage in Senate by Yea-Nay Vote. 49-50. Record Vote No: 173.|1983-06-28|NA
A concurrent resolution in commemoration of the bicentennial of the birth of Simon Bolivar, hero of the the independence of the Americas.|98|Senate|RICHARD LUGAR(R) |Resolution Agreed to in House by Voice Vote.|1983-06-23|NA
A bill to provide legal protection for unborn human beings and for other purposes.|98|Senate|JESSE HELMS(R) |Star Print ordered S.26.|1983-06-23|NA
A bill to amend title 18 of the United States Code relating to the sexual exploitation of children.|98|House|DAN MARRIOTT(R) |Referred to Subcommittee on Crime.|1983-06-20|NA
Sexual Exploitation of Children Act of 1983|98|Senate|ARLEN SPECTER(R) |Committee on Judiciary. Ordered reported S.1469 in lieu of this bill.|1983-06-16|NA
A bill to strengthen the domestic water borne commerce of the United States.|98|House|DON BONKER(D) |Received in the Senate and read twice and referred to the Committee on Commerce.|1983-06-15|NA
A bill to provide Federal financial assistance to States for programs to identify women who received diethylstilbestrol (DES) while pregnant and the children of such women, to establish a voluntary registry of such women and children, to provide screening of such women and children for cancer related to such drug, and to provide information respecting the health hazards of such drug.|98|House|FRANK GUARINI(D) |Referred to Subcommittee on Health and the Environment.|1983-06-01|NA
A bill to amend title XVIII of the Social Security Act to provide for coverage under part B of medicare for routine Papanicolaou tests for the diagnosis of uterine cancer.|98|House|JOHN HAMMERSCHMIDT(R) |Referred to Subcommittee on Health and the Environment.|1983-06-01|NA
A resolution to express the sense of the Senate that the laws which insure equal rights with regard to education opportunity for women should be maintained.|98|Senate|CHRISTOPHER DODD(D) |Referred to Subcommittee on Education.|1983-05-24|NA
A joint resolution proposing an amendment to the Constitution of the United States relating to equal rights for women and men.|98|House|JAMES JEFFORDS(R) |Referred to Subcommittee on Civil and Constitutional Rights.|1983-05-23|NA
A resolution to honor Bob Hope on the occasion of his eightieth birthday.|98|Senate|HENRY JACKSON(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.|1983-05-17|NA
A bill to amend the Social Security Act to increase the authorization for fiscal year 1984 for maternal and child health services block grant.|98|House|HENRY WAXMAN(D) |Placed on Union Calendar No: 83.|1983-05-16|NA
A concurrent resolution providing for the commemoration of the one hundredth anniversary of the birth of Harry S Truman.|98|Senate|THOMAS EAGLETON(D) |Referred to the Committee on Rules.|1983-05-11|NA
A bill to amend title 38, United States Code, to establish in the Veterans' Administration an Advisory Committee on Women Veterans.|98|House|ROBERT EDGAR(D) |Clean Bill H.R.2920 Forwarded by Subcommittee to Full Committee in Lieu.|1983-05-05|NA
A bill to amend the Immigration and Nationality Act to repeal the provision excluding admission of aliens on the sole ground of sexual deviation.|98|House|JULIAN DIXON(D) |Referred to Subcommittee on Immigration, Refugees, and International Law.|1983-05-03|NA
A bill to amend title 5 of the United States Code to provide payments under Government health plans for services of nurse-midwives.|98|House|BARBARA MIKULSKI(D) |Referred to Subcommittee on Compensation and Employee Benefits.|1983-05-02|NA
A bill to amend title II of the Social Security Act to provide full benefits for disabled widows and widowers without regard to age (and without regard to any previous reduction in their benefits).|98|House|MARY OAKAR(D) |Referred to Subcommittee on Social Security.|1983-04-28|NA
A bill to direct the United States Postal Service to issue a special postage stamp to commemorate the 100th anniversary of the birth of President Harry S Truman.|98|House|IKE SKELTON(D) |Referred to House Committee on Post Office and Civil Service.|1983-04-21|NA
Sexual Exploitation of Children Act of 1983|98|House|EARL HUTTO(D) |Referred to Subcommittee on Crime.|1983-04-11|NA
A joint resolution proposing an amendment to the Constitution relating to equal rights for men and women.|98|House|CLARENCE NELSON(D) |Referred to Subcommittee on Civil and Constitutional Rights.|1983-04-11|NA
A bill to require the head of each Federal administrative and executive agency to conduct a review of agency regulations, to rewrite current regulations with sex-based distinctions, and to refrain from promulgating future regulations which contain gender-based distinctions.|98|House|PATRICIA SCHROEDER(D) |Referred to Subcommittee on Civil and Constitutional Rights.|1983-04-07|NA
A joint resolution proposing an amendment to the Constitution of the United States for the protection of unborn children and other persons.|98|House|ELWOOD HILLIS(R) |Referred to Subcommittee on Civil and Constitutional Rights.|1983-03-30|NA
A bill to amend title 42, United States Code, chapter 7, subchapter II to reduce from 10 to 5 years the length of time a divorced woman's marriage to an insured individual must have lasted in order for her to qualify for wife's or widow's benefits on his wage record.|98|House|SIDNEY YATES(D) |Referred to Subcommittee on Social Security.|1983-03-28|NA
A bill to amend title II of the Social Security Act to provide that surviving divorced wives, as well as widows, may marry after attaining age 60 without affecting their entitlement to widow's insurance benefits.|98|House|ANDREW JACOBS(D) |See H.R.1900.|1983-03-25|NA
A bill to amend title XVIII of the Social Security Act to provide for coverage under part B of Medicare for routine Papanicolaou tests for the diagnosis of uterine cancer.|98|House|CARDISS COLLINS(D) |Referred to Subcommittee on Health and the Environment.|1983-03-16|NA
Domestic Violence Prevention and Services Act|98|Senate|EDWARD KENNEDY(D) |Committee on Labor and Human Resources requested executive comment from Health and Human Services Department, Agriculture Department, Defense Department, HUD, Justice Department, ACTION, Legal Services Corporation, GAO, OMB.|1983-03-14|NA
A bill to amend the Immigration and Nationality Act to provide special preference treatment for certain children born in the Philippines and fathered by American servicemen.|98|House|PHILLIP BURTON(D) |Referred to Subcommittee on Immigration, Refugees, and International Law.|1983-03-14|NA
Domestic Violence Prevention and Services Act|98|House|BARBARA MIKULSKI(D) |Referred to Subcommittee on Select Education.|1983-03-09|NA
A joint resolution providing that the week containing March 8, 1983, shall be designated as "Women's History Week".|98|Senate|ORRIN HATCH(R) |Became Public Law No: 98-3.|1983-03-08|https://www.congress.gov/98/statute/STATUTE-97/STATUTE-97-Pg6.pdf
A joint resolution designating the week beginning March 6, 1983, as "Women's History Week".|98|House|BARBARA MIKULSKI(D) |See S.J.Res.37.|1983-03-08|NA
War Resisters Exoneration Act of 1983|98|House|RONALD DELLUMS(D) |Referred to Subcommittee on Courts, Civil Liberties, and the Administration of Justice.|1983-03-07|NA
A resolution providing for the consideration of the bill (H.R. 1718) making appropriations to provide emergency expenditures to meet neglected urgent needs, to protect and add to the national wealth, resulting in not make-work but productive jobs for women and men and to help provide for the indigent and homeless for the fiscal year 1983, and for other purposes.|98|House|DAVID BONIOR(D) |Resolution Agreed to in House by Yea-Nay Vote: 300 - 103 (Record Vote No: 17).|1983-03-03|NA
A bill to amend the laws of the United States to eliminate gender-based distinctions and for other purposes.|98|House|S. GREEN(R) |Referred to Subcommittee on Civil and Constitutional Rights.|1983-03-03|NA
A bill to require that fifty-dollar bills bear a portrait of Georgia Neese Clark Gray, the first woman to serve as Treasurer of the United States.|98|House|ANDREW JACOBS(D) |Referred to Subcommittee on Consumer Affairs and Coinage.|1983-03-01|NA
A concurrent resolution in commemoration of the bicentennial of the birth of Simon Bolivar, hero of the independence of the Americas.|98|House|DANIEL MICA(D) |Referred to Subcommittee on Census and Population.|1983-02-28|NA
A bill to prohibit employment discrimination on the basis of sexual orientation.|98|Senate|PAUL TSONGAS(D) |Committee on Labor and Human Resources requested executive comment from Labor Department, OMB.|1983-02-22|NA
A joint resolution proposing an amendment to the Constitution of the United States for the protection of unborn children and other persons.|98|Senate|EDWIN GARN(R) |Referred to Subcommittee on Constitution.|1983-02-22|NA
A bill to provide legal protection for unborn human beings and for other purposes.|98|Senate|JESSE HELMS(R) |Referred to Subcommittee on Separation of Powers.|1983-02-22|NA
A bill to designate the birthday of Martin Luther King, Junior, a legal public holiday.|98|House|ROBERT GARCIA(D) |Executive Comment Requested from OPM, OMB.|1983-02-15|NA
