To award a Congressional Gold Medal to Billie Jean King, in recognition of her contribution to the Nation and her courageous and groundbreaking leadership advancing equal rights for women and the LGBTQ community in athletics, education, and our society.|116|House|Alan Lowenthal(D) |Referred to the House Committee on Financial Services.|2020-05-19|https://www.congress.gov/116/bills/hr6944/BILLS-116hr6944ih.pdf
A resolution recognizing and supporting the goals and ideals of National Sexual Assault Awareness and Prevention Month.|116|Senate|Dianne Feinstein(D) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text: 5/6/2020 CR S2293-2294)|2020-05-14|https://www.congress.gov/116/bills/sres560/BILLS-116sres560ats.pdf
A resolution recognizing and supporting the advocates, counselors, volunteers, and first responders who served survivors on an emergency basis during National Sexual Assault Awareness and Prevention Month.|116|Senate|Charles Grassley(R) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text: 5/4/2020 CR S2216)|2020-05-14|https://www.congress.gov/116/bills/sres555/BILLS-116sres555ats.pdf
Sexual Abuse Services in Detention Act of 2020|116|Senate|Brian Schatz(D) |Read twice and referred to the Committee on the Judiciary.|2020-05-13|https://www.congress.gov/116/bills/s3723/BILLS-116s3723is.pdf
Newborn CARES Act|116|Senate|Tammy Duckworth(D) |Read twice and referred to the Committee on Finance.|2020-05-11|https://www.congress.gov/116/bills/s3679/BILLS-116s3679is.pdf
A resolution recognizing the heritage, culture, and contributions of American Indian, Alaska Native, and Native Hawaiian women in the United States.|116|Senate|Lisa Murkowski(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote. (consideration: CR S2329; text: CR S2327)|2020-05-07|https://www.congress.gov/116/bills/sres565/BILLS-116sres565ats.pdf
A resolution designating March 2020, as "National Women's History Month".|116|Senate|Dianne Feinstein(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S2297; text: 05/07/2020 CR S2326)|2020-05-06|https://www.congress.gov/116/bills/sres563/BILLS-116sres563ats.pdf
Expressing support for the designation of May 5, 2020, as the "National Day of Awareness for Missing and Murdered Indigenous Women and Girls".|116|House|Debra Haaland(D) |Referred to the Subcommittee for Indigenous Peoples of the United States.|2020-05-06|https://www.congress.gov/116/bills/hres950/BILLS-116hres950ih.pdf
Promoting and supporting the goals and ideals of the Fair Housing Act and recognizing April 2020 as Fair Housing Month, which includes bringing attention to the discrimination faced by everyday Americans in the United States in housing and housing-related transactions on the basis of race, color, national origin, sex, familial status, disability, and religion, particularly during the COVID-19 pandemic.|116|House|Al Green(D) |Referred to the House Committee on the Judiciary.|2020-05-01|https://www.congress.gov/116/bills/hres946/BILLS-116hres946ih.pdf
Celebrating the 129th anniversary of the birth of Bhimrao Ramji Ambedkar.|116|House|Ro Khanna(D) |Referred to the Subcommittee on Asia, the Pacific and Nonproliferation.|2020-05-01|https://www.congress.gov/116/bills/hres921/BILLS-116hres921ih.pdf
Girls LEAD Act|116|House|David Trone(D) |Referred to the Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations.|2020-05-01|https://www.congress.gov/116/bills/hr6626/BILLS-116hr6626ih.pdf
Domestic Violence Public Health Emergency Guidance Act|116|House|Jennifer Wexton(D) |Referred to the House Committee on the Judiciary.|2020-04-28|https://www.congress.gov/116/bills/hr6633/BILLS-116hr6633ih.pdf
Supporting the goals and ideals of GLSEN's 2020 Day of Silence in bringing attention to anti-lesbian, gay, bisexual, transgender, and queer (LGBTQ) name-calling, bullying, and harassment faced by individuals in schools.|116|House|ELIOT ENGEL(D) |Referred to the Committee on Education and Labor, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2020-04-24|https://www.congress.gov/116/bills/hconres98/BILLS-116hconres98ih.pdf
Menstrual Equity For The Homeless Act|116|House|Grace Meng(D) |Referred to the House Committee on Financial Services.|2020-04-23|https://www.congress.gov/116/bills/hr6608/BILLS-116hr6608ih.pdf
Recognizing the designation of the week of April 11 through April 17, 2020, as "Black Maternal Health Week" to bring national attention to the United States maternal health crisis in the Black community and the importance of reducing maternal mortality and morbidity among Black women and birthing persons.|116|House|Alma Adams(D) |Referred to the House Committee on Energy and Commerce.|2020-04-17|https://www.congress.gov/116/bills/hres926/BILLS-116hres926ih.pdf
Defeat Infant and Maternal Mortality Act|116|House|Veronica Escobar(D) |Referred to the Committee on Armed Services, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2020-04-17|https://www.congress.gov/116/bills/hr6533/BILLS-116hr6533ih.pdf
Equal Rights and Access for the Women of South Sudan Act|116|House|SHEILA JACKSON LEE(D) |Referred to the Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations.|2020-04-03|https://www.congress.gov/116/bills/hr5941/BILLS-116hr5941ih.pdf
Expressing the continued commitment of the House of Representatives to condemn and prevent the use of sexual and gender-based violence in armed conflict as a weapon of war and fully implement the Women, Peace, and Security Agenda.|116|House|William Keating(D) |Referred to the Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations.|2020-04-03|https://www.congress.gov/116/bills/hres894/BILLS-116hres894ih.pdf
Uterine Fibroid Research and Education Act of 2020|116|House|Yvette Clarke(D) |Referred to the House Committee on Energy and Commerce.|2020-03-24|https://www.congress.gov/116/bills/hr6383/BILLS-116hr6383ih.pdf
Data to Save Moms Act of 2020|116|House|Sharice Davids(D) |Referred to the Subcommittee for Indigenous Peoples of the United States.|2020-03-23|https://www.congress.gov/116/bills/hr6165/BILLS-116hr6165ih.pdf
Women Who Worked on the Home Front World War II Memorial Act|116|Senate|Tammy Duckworth(D) |Read twice and referred to the Committee on Energy and Natural Resources.|2020-03-12|https://www.congress.gov/116/bills/s3474/BILLS-116s3474is.pdf
A resolution recognizing Girl Scouts of the United States of America on its 108th birthday and celebrating its legacy of creating leaders in Gold Award Girl Scouts, including the 2019 National Gold Award Girl Scouts.|116|Senate|Shelley Capito(R) |Referred to the Committee on the Judiciary. (text: CR S1744-1745)|2020-03-12|https://www.congress.gov/116/bills/sres543/BILLS-116sres543is.pdf
Recognizing Girl Scouts of the United States of America on its 108th birthday and celebrating its legacy of building changemakers in Gold Award Girl Scouts, including the 2019 National Gold Award Girl Scouts.|116|House|Kendra Horn(D) |Referred to the House Committee on Oversight and Reform.|2020-03-12|https://www.congress.gov/116/bills/hres898/BILLS-116hres898ih.pdf
Improving Coverage and Care for Mothers Act|116|Senate|Bob Casey(D) |Read twice and referred to the Committee on Finance.|2020-03-11|https://www.congress.gov/116/bills/s3443/BILLS-116s3443is.pdf
GIRLS STEM Act|116|House|Jerry McNerney(D) |Referred to the House Committee on Education and Labor.|2020-03-11|https://www.congress.gov/116/bills/hr6195/BILLS-116hr6195ih.pdf
Preventing Sexual Harassment in Public Housing Act of 2020|116|House|John Katko(R) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2020-03-10|https://www.congress.gov/116/bills/hr5788/BILLS-116hr5788ih.pdf
Social Determinants for Moms Act of 2020|116|House|Lucy McBath(D) |Referred to the Subcommittee on Water Resources and Environment.|2020-03-10|https://www.congress.gov/116/bills/hr6132/BILLS-116hr6132ih.pdf
Black Maternal Health Momnibus Act of 2020|116|Senate|Kamala Harris(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2020-03-10|https://www.congress.gov/116/bills/s3424/BILLS-116s3424is.pdf
Moms MATTER Act of 2020|116|House|Joseph Kennedy(D) |Referred to the House Committee on Energy and Commerce.|2020-03-09|https://www.congress.gov/116/bills/hr6143/BILLS-116hr6143ih.pdf
IMPACT to Save Moms Act of 2020|116|House|JANICE SCHAKOWSKY(D) |Referred to the House Committee on Energy and Commerce.|2020-03-09|https://www.congress.gov/116/bills/hr6137/BILLS-116hr6137ih.pdf
Tech to Save Moms Act|116|House|EDDIE JOHNSON(D) |Referred to the House Committee on Energy and Commerce.|2020-03-09|https://www.congress.gov/116/bills/hr6138/BILLS-116hr6138ih.pdf
Justice for Incarcerated Moms Act|116|House|Ayanna Pressley(D) |Referred to the Committee on the Judiciary, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2020-03-09|https://www.congress.gov/116/bills/hr6129/BILLS-116hr6129ih.pdf
A resolution designating March 2 through March 8, 2020, as "Women of the Aviation Workforce Week".|116|Senate|Jacklyn Rosen(D) |Referred to the Committee on the Judiciary. (text: CR S1602-1603)|2020-03-05|https://www.congress.gov/116/bills/sres534/BILLS-116sres534is.pdf
Interagency Committee on Women’s Business Enterprise Act of 2020|116|Senate|Tammy Duckworth(D) |Read twice and referred to the Committee on Small Business and Entrepreneurship.|2020-03-05|https://www.congress.gov/116/bills/s3406/BILLS-116s3406is.pdf
A resolution honoring Las Damas de Blanco, a women-led nonviolent movement in support of freedom and human rights in Cuba, and calling for the release of all political prisoners in Cuba.|116|Senate|Marco Rubio(R) |Referred to the Committee on Foreign Relations. (text: CR S1600)|2020-03-05|https://www.congress.gov/116/bills/sres531/BILLS-116sres531is.pdf
Menstrual Equity in the Peace Corps Act|116|House|Grace Meng(D) |Referred to the House Committee on Foreign Affairs.|2020-03-05|https://www.congress.gov/116/bills/hr6118/BILLS-116hr6118ih.pdf
Women’s Global Development and Prosperity Act of 2020|116|House|Michael McCaul(R) |Referred to the House Committee on Foreign Affairs.|2020-03-05|https://www.congress.gov/116/bills/hr6117/BILLS-116hr6117ih.pdf
Woman’s Right To Know Act|116|Senate|Kelly Loeffler(R) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2020-03-04|https://www.congress.gov/116/bills/s3388/BILLS-116s3388is.pdf
Encouraging all nations to end sexual violence against girls through in-country data-driven reforms as demonstrated by multiple African nations.|116|House|Susan Wild(D) |Ordered to be Reported by Voice Vote.|2020-03-04|https://www.congress.gov/116/bills/hres723/BILLS-116hres723ih.pdf
Woman’s Right To Know Act|116|House|Vicky Hartzler(R) |Referred to the House Committee on Energy and Commerce.|2020-03-04|https://www.congress.gov/116/bills/hr6077/BILLS-116hr6077ih.pdf
A bill to reauthorize the Essex National Heritage Area, and for other purposes.|116|Senate|Edward Markey(D) |Read twice and referred to the Committee on Energy and Natural Resources.|2020-03-03|https://www.congress.gov/116/bills/s3381/BILLS-116s3381is.pdf
To direct the Secretary of Health and Human Services to enter into an agreement with the National Academies of Sciences, Engineering, and Medicine to conduct a study on the health outcomes of the use of e-cigarettes during pregnancy, and for other purposes.|116|House|Gwen Moore(D) |Referred to the House Committee on Energy and Commerce.|2020-03-03|https://www.congress.gov/116/bills/hr6068/BILLS-116hr6068ih.pdf
Gold Star Mothers Families National Monument Extension Act|116|House|Andy Kim(D) |Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.|2020-03-02|https://www.congress.gov/116/bills/hr2819/BILLS-116hr2819rfs.pdf
Supporting the goals and ideals of National Women's History Month.|116|House|MIKE THOMPSON(D) |Referred to the House Committee on Oversight and Reform.|2020-03-02|https://www.congress.gov/116/bills/hres881/BILLS-116hres881ih.pdf
Recognizing the impact and importance of improving prevention, detection, and treatment modalities for African-American women with cardiovascular disease and diabetes.|116|House|Joyce Beatty(D) |Referred to the House Committee on Energy and Commerce.|2020-02-27|https://www.congress.gov/116/bills/hres873/BILLS-116hres873ih.pdf
A bill to amend title 18, United States Code, to prohibit a health care practitioner from failing to exercise the proper degree of care in the case of a child who survives an abortion or attempted abortion.|116|Senate|Ben Sasse(R) |Cloture on the motion to proceed to the measure not invoked in Senate by Yea-Nay Vote. 56 - 41. Record Vote Number: 58. (CR S1136)|2020-02-25|https://www.congress.gov/116/bills/s311/BILLS-116s311pcs.pdf
A bill to amend title 18, United States Code, to protect pain-capable unborn children, and for other purposes.|116|Senate|Lindsey Graham(R) |Cloture on the motion to proceed to the measure not invoked in Senate by Yea-Nay Vote. 53 - 44. Record Vote Number: 57. (CR S1136)|2020-02-25|https://www.congress.gov/116/bills/s3275/BILLS-116s3275pcs.pdf
Gender Inclusive Passport Act|116|House|Ro Khanna(D) |Referred to the House Committee on Foreign Affairs.|2020-02-25|https://www.congress.gov/116/bills/hr5962/BILLS-116hr5962ih.pdf
Ronald V. Dellums Memorial Fellowship for Women of Color in STEAM and National Security Act|116|House|BARBARA LEE(D) |Referred to the Committee on Education and Labor, and in addition to the Committee on Armed Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2020-02-18|https://www.congress.gov/116/bills/hr5922/BILLS-116hr5922ih.pdf
A resolution recognizing the leading role of Utahns in the fight for women's suffrage and celebrating the sesquicentennial of the first votes by women under the equal suffrage law of Utah on February 14, 1870.|116|Senate|Mitt Romney(R) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text: 01/16/2020 CR S280)|2020-02-13|https://www.congress.gov/116/bills/sres475/BILLS-116sres475ats.pdf
Women’s Global Empowerment, Development and Prosperity Act of 2020|116|Senate|Jeanne Shaheen(D) |Read twice and referred to the Committee on Foreign Relations.|2020-02-13|https://www.congress.gov/116/bills/s3301/BILLS-116s3301is.pdf
Smithsonian Women's History Museum Act|116|House|CAROLYN MALONEY(D) |Received in the Senate and Read twice and referred to the Committee on Rules and Administration.|2020-02-12|https://www.congress.gov/116/bills/hr1980/BILLS-116hr1980rfs.pdf
Recognizing the maternal health crisis in the United States and the importance of reducing mortality and morbidity among all women, and honoring mothers.|116|House|A. McEachin(D) |Referred to the House Committee on Energy and Commerce.|2020-02-12|https://www.congress.gov/116/bills/hres853/BILLS-116hres853ih.pdf
A bill to provide for a safe to report policy relating to alleged instances of sexual assault involving members of the Armed Forces.|116|Senate|Kirsten Gillibrand(D) |Read twice and referred to the Committee on Armed Services.|2020-02-11|https://www.congress.gov/116/bills/s3272/BILLS-116s3272is.pdf
Born-Alive Abortion Survivors Protection Act|116|Senate|Ben Sasse(R) |Committee on the Judiciary. Hearings held.|2020-02-11|https://www.congress.gov/116/bills/s130/BILLS-116s130is.pdf
A resolution denouncing female genital mutilation or cutting as a violation of the human rights of women and girls and urging the international community and the Federal Government to increase efforts to eliminate the harmful practice.|116|Senate|Joni Ernst(R) |Referred to the Committee on Foreign Relations. (text: CR S966)|2020-02-10|https://www.congress.gov/116/bills/sres494/BILLS-116sres494is.pdf
Pregnant Women Health and Safety Act of 2020|116|House|Andy Biggs(R) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2020-02-07|https://www.congress.gov/116/bills/hr5662/BILLS-116hr5662ih.pdf
Reproductive Health Information for Veterans Act|116|House|Julia Brownley(D) |Referred to the Subcommittee on Health.|2020-02-07|https://www.congress.gov/116/bills/hr5568/BILLS-116hr5568ih.pdf
Women Veterans TRUST Act|116|House|Julia Brownley(D) |Referred to the Subcommittee on Health.|2020-02-07|https://www.congress.gov/116/bills/hr5556/BILLS-116hr5556ih.pdf
A resolution supporting the observation of "National Girls & Women in Sports Day" on February 5, 2020, to raise awareness of and celebrate the achievements of girls and women in sports.|116|Senate|Dianne Feinstein(D) |Referred to the Committee on Commerce, Science, and Transportation. (text: CR S944)|2020-02-05|https://www.congress.gov/116/bills/sres492/BILLS-116sres492is.pdf
Teleabortion Prevention Act of 2020|116|Senate|Bill Cassidy(R) |Read twice and referred to the Committee on the Judiciary.|2020-02-04|https://www.congress.gov/116/bills/s3252/BILLS-116s3252is.pdf
Keeping Girls in School Act|116|House|Lois Frankel(D) |Received in the Senate and Read twice and referred to the Committee on Foreign Relations.|2020-01-30|https://www.congress.gov/116/bills/hr2153/BILLS-116hr2153rfs.pdf
Save Our Girls from Sex Trafficking Act of 2020|116|House|Frederica Wilson(D) |Referred to the Committee on the Judiciary, and in addition to the Committees on Education and Labor, Energy and Commerce, and Financial Services, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2020-01-30|https://www.congress.gov/116/bills/hr5740/BILLS-116hr5740ih.pdf
Protection of Women and Girls in Sports Act of 2020|116|House|W. Steube(R) |Referred to the House Committee on Education and Labor.|2020-01-29|https://www.congress.gov/116/bills/hr5702/BILLS-116hr5702ih.pdf
Unborn Child Support Act|116|Senate|Kevin Cramer(R) |Read twice and referred to the Committee on Finance.|2020-01-28|https://www.congress.gov/116/bills/s3236/BILLS-116s3236is.pdf
Recognizing the leading role of Utahns in the fight for women's suffrage and celebrating the sesquicentennial of the first votes by women under the equal suffrage law of Utah on February 14, 1870.|116|House|Rob Bishop(R) |Referred to the Subcommittee on the Constitution, Civil Rights, and Civil Liberties.|2020-01-28|https://www.congress.gov/116/bills/hres804/BILLS-116hres804ih.pdf
Fair Housing for Domestic Violence and Sexual Assault Survivors Act of 2019|116|House|Debbie Wasserman Schultz(D) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2020-01-28|https://www.congress.gov/116/bills/hr5531/BILLS-116hr5531ih.pdf
A resolution designating January 23, 2020, as "Maternal Health Awareness Day".|116|Senate|Cory Booker(D) |Referred to the Committee on the Judiciary. (text: CR S436-437)|2020-01-21|https://www.congress.gov/116/bills/sres479/BILLS-116sres479is.pdf
Pregnant Women Health and Safety Act of 2020|116|Senate|John Kennedy(R) |Read twice and referred to the Committee on the Judiciary.|2020-01-21|https://www.congress.gov/116/bills/s3226/BILLS-116s3226is.pdf
Data Mapping to Save Moms' Lives Act|116|House|G. K. Butterfield(D) |Referred to the House Committee on Energy and Commerce.|2020-01-16|https://www.congress.gov/116/bills/hr5640/BILLS-116hr5640ih.pdf
A resolution recognizing the importance of sustained United States leadership to accelerating global progress against maternal and child malnutrition and supporting the commitment of the United States Agency for International Development to reducing global malnutrition through the Multi-Sectoral Nutrition Strategy.|116|Senate|Susan Collins(R) |Resolution agreed to in Senate with an amendment and an amendment to the Title and an amended preamble by Unanimous Consent. (consideration: CR S198-199)|2020-01-14|https://www.congress.gov/116/bills/sres260/BILLS-116sres260ats.pdf
To amend title 38, United States Code, to clarify the eligibility of children of Vietnam veterans born with spina bifida for benefits of the Department of Veterans Affairs.|116|House|SANFORD BISHOP(D) |Referred to the Subcommittee on Disability Assistance and Memorial Affairs.|2020-01-14|https://www.congress.gov/116/bills/hr5471/BILLS-116hr5471ih.pdf
Protection of Women and Girls in Sports Act of 2020|116|House|W. Steube(R) |Referred to the House Committee on Education and Labor.|2020-01-14|https://www.congress.gov/116/bills/hr5603/BILLS-116hr5603ih.pdf
PUMP for Nursing Mothers Act|116|House|CAROLYN MALONEY(D) |Referred to the House Committee on Education and Labor.|2020-01-13|https://www.congress.gov/116/bills/hr5592/BILLS-116hr5592ih.pdf
Abortion Is Not Health Care Act of 2020|116|Senate|Mike Lee(R) |Read twice and referred to the Committee on Finance.|2020-01-09|https://www.congress.gov/116/bills/s3173/BILLS-116s3173is.pdf
PUMP for Nursing Mothers Act|116|Senate|Jeff Merkley(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2020-01-09|https://www.congress.gov/116/bills/s3170/BILLS-116s3170is.pdf
Supporting the designation of February 1, 2020, as "Blue Star Mother's Day".|116|House|FRED UPTON(R) |Referred to the House Committee on Armed Services.|2020-01-09|https://www.congress.gov/116/bills/hres785/BILLS-116hres785ih.pdf
SAFE SEX Workers Study Act|116|Senate|Elizabeth Warren(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2020-01-08|https://www.congress.gov/116/bills/s3165/BILLS-116s3165is.pdf
To repeal the funding authorization sunset and the total funding cap for the Essex National Heritage Area.|116|House|Seth Moulton(D) |Referred to the Subcommittee on National Parks, Forests, and Public Lands.|2020-01-08|https://www.congress.gov/116/bills/hr5441/BILLS-116hr5441ih.pdf
Breastfeeding Mothers Jury Duty Exclusion Act of 2019|116|House|ELEANOR NORTON(D) |Referred to the Subcommittee on Courts, Intellectual Property, and the Internet.|2019-12-19|https://www.congress.gov/116/bills/hr5183/BILLS-116hr5183ih.pdf
Body Armor for Females Modernization Act|116|House|Joe Wilson(R) |Referred to the House Committee on Armed Services.|2019-12-19|https://www.congress.gov/116/bills/hr5491/BILLS-116hr5491ih.pdf
Teleabortion Prevention Act of 2019|116|House|Ron Wright(R) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2019-12-18|https://www.congress.gov/116/bills/hr4935/BILLS-116hr4935ih.pdf
Down Syndrome Discrimination by Abortion Prohibition Act|116|House|Ron Estes(R) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2019-12-18|https://www.congress.gov/116/bills/hr4903/BILLS-116hr4903ih.pdf
SAFE SEX Workers Study Act|116|House|Ro Khanna(D) |Referred to the Subcommittee on Health.|2019-12-18|https://www.congress.gov/116/bills/hr5448/BILLS-116hr5448ih.pdf
Supporting the goals of Transgender Day of Remembrance.|116|House|Joseph Kennedy(D) |Referred to the Subcommittee on the Constitution, Civil Rights, and Civil Liberties.|2019-12-18|https://www.congress.gov/116/bills/hres722/BILLS-116hres722ih.pdf
Small Airport Mothers' Rooms Act of 2019|116|House|Carol Miller(R) |Received in the Senate.|2019-12-17|https://www.congress.gov/116/bills/hr3362/BILLS-116hr3362rds.pdf
SAVE Moms and Babies Act of 2019|116|Senate|Cindy Hyde-Smith(R) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2019-12-17|https://www.congress.gov/116/bills/s3072/BILLS-116s3072is.pdf
A bill to provide for an advisory committee for the prevention of sexual misconduct in the Coast Guard, and for other purposes.|116|Senate|Joni Ernst(R) |Read twice and referred to the Committee on Commerce, Science, and Transportation.|2019-12-17|https://www.congress.gov/116/bills/s3066/BILLS-116s3066is.pdf
Fair Housing for Domestic Violence and Sexual Assault Survivors Act of 2019|116|Senate|Jeanne Shaheen(D) |Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.|2019-12-16|https://www.congress.gov/116/bills/s3061/BILLS-116s3061is.pdf
Combat Sexual Harassment in Housing Act|116|Senate|Jeanne Shaheen(D) |Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.|2019-12-16|https://www.congress.gov/116/bills/s3059/BILLS-116s3059is.pdf
International Violence Against Women Act of 2019|116|Senate|Jeanne Shaheen(D) |Read twice and referred to the Committee on Foreign Relations.|2019-12-12|https://www.congress.gov/116/bills/s3037/BILLS-116s3037is.pdf
A resolution congratulating astronauts Dr. Jessica U. Meir and Christina H. Koch for the historic accomplishment of completing the first all-female spacewalk.|116|Senate|Susan Collins(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S6956; text: CR S6954)|2019-12-10|https://www.congress.gov/116/bills/sres451/BILLS-116sres451ats.pdf
To provide that the Secretary of Education may not issue or enforce certain rules that weaken the enforcement of the prohibition of sex discrimination applicable under title IX of the Education Amendments of 1972.|116|House|Elissa Slotkin(D) |Referred to the House Committee on Education and Labor.|2019-12-10|https://www.congress.gov/116/bills/hr5388/BILLS-116hr5388ih.pdf
International Violence Against Women Act of 2019|116|House|JANICE SCHAKOWSKY(D) |Referred to the Subcommittee on Africa, Global Health, Global Human Rights, and International Organizations.|2019-12-06|https://www.congress.gov/116/bills/hr5267/BILLS-116hr5267ih.pdf
Federal Funding Accountability for Sexual Harassers Act|116|House|Jackie Speier(D) |Referred to the Committee on Education and Labor, and in addition to the Committees on Oversight and Reform, and Science, Space, and Technology, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2019-12-05|https://www.congress.gov/116/bills/hr5328/BILLS-116hr5328ih.pdf
Female Body Armor Modernization Act of 2019|116|Senate|Joni Ernst(R) |Read twice and referred to the Committee on Armed Services.|2019-12-03|https://www.congress.gov/116/bills/s2970/BILLS-116s2970is.pdf
Recognizing the maternal health crisis among indigenous women in the United States, which includes American Indian, Alaska Native, and Native Hawaiian women, recognizing the importance of reducing mortality and morbidity among indigenous women, and calling for urgent Federal funding changes to ensure comprehensive, high-quality, and culturally competent maternal health and family planning services are available.|116|House|Debra Haaland(D) |Referred to the Subcommittee for Indigenous Peoples of the United States.|2019-12-02|https://www.congress.gov/116/bills/hres735/BILLS-116hres735ih.pdf
Women's Suffrage Centennial Commemorative Coin Act|116|House|Elise Stefanik(R) |Became Public Law No: 116-71.|2019-11-25|https://www.congress.gov/116/bills/hr2423/BILLS-116hr2423enr.pdf
A bill to reauthorize the Violence Against Women Act of 1994, and for other purposes.|116|Senate|Joni Ernst(R) |Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 308.|2019-11-21|https://www.congress.gov/116/bills/s2920/BILLS-116s2920pcs.pdf
Supporting Healthy Mothers and Infants Act of 2019|116|House|David Trone(D) |Referred to the House Committee on Education and Labor.|2019-11-21|https://www.congress.gov/116/bills/hr5249/BILLS-116hr5249ih.pdf
Supporting Veteran Survivors of Domestic and Sexual Violence Act of 2019|116|Senate|Jeanne Shaheen(D) |Read twice and referred to the Committee on Veterans' Affairs.|2019-11-20|https://www.congress.gov/116/bills/s2915/BILLS-116s2915is.pdf
Protecting Critical Services for Mothers and Babies Act|116|Senate|Timothy Kaine(D) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions. (Sponsor introductory remarks on measure: CR S6720)|2019-11-20|https://www.congress.gov/116/bills/s2913/BILLS-116s2913is.pdf
Protecting Critical Services for Mothers and Babies Act|116|House|Lucy McBath(D) |Referred to the Committee on Education and Labor, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2019-11-20|https://www.congress.gov/116/bills/hr5202/BILLS-116hr5202ih.pdf
Recognizing the significance of equal pay and the disparity in wages paid to Latina women in comparison to men.|116|House|Debbie Mucarsel-Powell(D) |Referred to the House Committee on Education and Labor.|2019-11-20|https://www.congress.gov/116/bills/hconres76/BILLS-116hconres76ih.pdf
A resolution designating February 1, 2020, as "Blue Star Mother's Day".|116|Senate|Gary Peters(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S6679; text: CR S6675)|2019-11-19|https://www.congress.gov/116/bills/sres433/BILLS-116sres433ats.pdf
A resolution designating December 10, 2019, as "Wyoming Women's Suffrage Day".|116|Senate|MICHAEL ENZI(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S6679; text: CR S6674)|2019-11-19|https://www.congress.gov/116/bills/sres430/BILLS-116sres430ats.pdf
Promoting Women in Trucking Workforce Act|116|House|Mike Gallagher(R) |Referred to the Subcommittee on Highways and Transit.|2019-11-19|https://www.congress.gov/116/bills/hr5145/BILLS-116hr5145ih.pdf
Homeless Youth Menstrual Product Access Act of 2019|116|House|Joyce Beatty(D) |Referred to the House Committee on Education and Labor.|2019-11-19|https://www.congress.gov/116/bills/hr5177/BILLS-116hr5177ih.pdf
Sexual Assault Victims Protection Act of 2019|116|House|H. Griffith(R) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2019-11-15|https://www.congress.gov/116/bills/hr4758/BILLS-116hr4758ih.pdf
A resolution recognizing the historical, cultural, and religious significance of the 550th birthday of Guru Nanak and the contributions and sacrifices made by Sikhs of the United States.|116|Senate|Todd Young(R) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text: CR 10/31/2019 S6339)|2019-11-14|https://www.congress.gov/116/bills/sres393/BILLS-116sres393ats.pdf
A resolution expressing the sense of the Senate that the United States Postal Service should issue a commemorative postage stamp series honoring women veterans of the Armed Forces and that the Citizens' Stamp Advisory Committee should recommend to the Postmaster General that such a stamp series be issued.|116|Senate|Elizabeth Warren(D) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text: CR 11/07/2019 S6482)|2019-11-14|https://www.congress.gov/116/bills/sres415/BILLS-116sres415ats.pdf
