A resolution to commemorate the 90th birthday of Norman Vincent Peale.|100|Senate|ROBERT DOLE(R) |Star Print ordered S.Res. 435.|1988-05-27|NA
A bill to authorize the conveyance to the Columbia Hospital for Women of certain parcels of land in the District of Columbia, and for other purposes.|100|House|WALTER FAUNTROY(D) |Forwarded by Subcommittee to Full Committee (Amended).|1988-05-25|NA
A resolution providing for the consideration of the bill (H.R. 3193) to provide for the acquisition and publication of data about crimes that manifest prejudice based on race, religion, sexual orientation, or ethnicity.|100|House|MARTIN FROST(D) |Resolution Agreed to in House by Voice Vote.|1988-05-18|NA
Women in Development Act of 1988|100|House|GEORGE LELAND(D) |Unfavorable Executive Comment Received From AID.|1988-04-28|NA
Women in Development Act of 1988|100|Senate|BARBARA MIKULSKI(D) |Read twice and referred to the Committee on Foreign Relations.|1988-04-27|NA
A resolution honoring Lady Bird Johnson for her years of dedicated service to the people of the United States and her efforts in the beautification of the Nation and congratulating her in her diamond jubilee year.|100|House|JACK BROOKS(D) |Resolution Agreed to in House by Voice Vote.|1988-04-26|NA
Forgotten Widows and Survivor Benefits Improvements Act of 1987|100|House|DUNCAN HUNTER(R) |Unfavorable Executive Comment Received From DOD.|1988-04-19|NA
A joint resolution declaring that the preborn are persons entitled to the guarantees contained in the fifth, thirteenth, and fourteenth amendments to the Constitution of the United States of America and prohibiting abortion within the United States.|100|House|ROBERT DORNAN(R) |Referred to Subcommittee on Civil and Constitutional Rights.|1988-04-07|NA
Reproductive Health Equity Act|100|House|S. GREEN(R) |Referred to Subcommittee on Fiscal Affairs and Health.|1988-03-30|NA
A concurrent resolution commending the men and women of the Loyal Order of Moose who together have given 100 years of civic, charitable, and benevolent service to their fellow citizens in the finest spirit of American voluntarism.|100|House|MICHAEL BILIRAKIS(R) |Referred to Subcommittee on Census and Population.|1988-03-30|NA
A bill to provide a military survivor annuity for widows of certain retirement-eligible reserve members of the uniformed services who died during the period between the establishment of the military Survivor Benefit Plan and the creation of the reserve-component annuity under that Plan.|100|House|JOHN DUNCAN(R) |Referred to Subcommittee on Military Personnel and Compensation.|1988-03-22|NA
A bill to amend section 1977 of the Revised Statutes of the United States to require equal treatment of males and females.|100|House|GERALD KLECZKA(D) |Referred to Subcommittee on Civil and Constitutional Rights.|1988-03-15|NA
A bill to recognize the organization known as the 82nd Airborne Division Association, Incorporated.|100|Senate|JAMES THURMOND(R) |Referred to Subcommittee on Administrative Law and Governmental Relations.|1988-03-09|NA
A joint resolution to designate the month of March, 1988, as "Women's History Month."|100|Senate|ORRIN HATCH(R) |Became Public Law No: 100-257.|1988-03-08|https://www.congress.gov/100/statute/STATUTE-102/STATUTE-102-Pg26.pdf
A bill to amend title 39, United States Code, to provide that any person who receives an unsolicited sexually oriented advertisement through the mails may require the sender to disclose the source from which the recipient's name or address was obtained.|100|House|WAYNE OWENS(D) |Referred to Subcommittee on Postal Operations and Services.|1988-03-07|NA
A joint resolution designating March 1988 as "Women's History Month".|100|House|NANCY PELOSI(D) |Referred to Subcommittee on Census and Population.|1988-03-07|NA
A joint resolution to designate February 4, 1988, as "National Women in Sports Day."|100|Senate|ROBERT PACKWOOD(R) |Became Public Law No: 100-243.|1988-02-09|https://www.congress.gov/100/statute/STATUTE-102/STATUTE-102-Pg3.pdf
A bill to amend title XIX of the Social Security Act to provide mandatory coverage for certain low-income pregnant women and infants.|100|Senate|DAVID DURENBERGER(R) |Read twice and referred to the Committee on Finance.|1988-02-04|NA
A joint resolution to designate February 4, 1988, as "National Women in Sports Day".|100|House|Olympia Snowe(R) |See S.J.Res.196.|1988-02-02|NA
Child Freedom From Sexual Exploitation Act of 1988|100|Senate|Charles Grassley(R) |Read twice and referred to the Committee on Judiciary.|1988-02-01|NA
A bill to conform the Airborne Optical Adjunct to the ABM Treaty.|100|House|LES AUCOIN(D) |Unfavorable Executive Comment Received From DOD.|1988-01-22|NA
A bill to direct the Secretary of Defense to conduct a two-year test program under which female members of the Army, Navy, Marine Corps, and Air Force are assigned to combat support units, vessels, and aircraft.|100|House|BEVERLY BYRON(D) |Referred to Subcommittee on Military Personnel and Compensation.|1988-01-11|NA
A bill to direct the Secretary of Defense to conduct a two-year test program under which female members of the Army, Navy, Marine Corps, and Air Force are assigned to combat support units, vessels, and aircraft.|100|House|BEVERLY BYRON(D) |Referred to Subcommittee on Military Personnel and Compensation.|1988-01-11|NA
A concurrent resolution expressing the sense of the Congress that the Soviet Union's treatment of women and children in its occupation of Afghanistan is a particularly heinous abuse of internationally recognized human rights.|100|House|DAVID DREIER(R) |Referred to Subcommittee on Human Rights and International Organizations.|1987-12-22|NA
A joint resolution to congratulate King Bhumibol Adulyadej of Thailand on his 60th birthday on December 5, 1987.|100|House|SILVIO CONTE(R) |Became Public Law No: 100-194.|1987-12-17|https://www.congress.gov/100/statute/STATUTE-101/STATUTE-101-Pg1311.pdf
An original resolution to permit amendments to bills implementing trade agreements under section 151(d) of the Trade Act of 1974 if such amendments relate to the domestic or foreign waterborne commerce of the United States.|100|Senate|WENDELL FORD(D) |Referred to the Committee on Finance by unanimous consent.|1987-12-04|NA
A joint resolution to authorize the Vietnam Women's Memorial Project, Inc., to establish a memorial to women of the Armed Forces of the United States who served in the Vietnam war.|100|Senate|DAVID DURENBERGER(R) |Committee on Energy and Natural Resources requested executive comment from Interior Department, OMB.|1987-12-03|NA
A bill to authorize the Vietnam Women's Memorial Project, Inc., to construct a statue in honor and recognition of the women of the United States who served in the Vietnam conflict.|100|Senate|ALAN CRANSTON(D) |Committee on Energy and Natural Resources requested executive comment from Interior Department, OMB.|1987-12-03|NA
A joint resolution designating the week beginning November 8, 1987, as "National Women Veterans Recognition Week".|100|Senate|ALAN CRANSTON(D) |Became Public Law No: 100-155.|1987-11-06|https://www.congress.gov/100/statute/STATUTE-101/STATUTE-101-Pg891.pdf
A resolution expressing the sense of the Senate with respect to the 60th Birthday of His Majesty King Bhumibol Adulyadej of Thailand.|100|Senate|JOHN KERRY(D) |Referred to the Committee on Foreign Relations.|1987-11-03|NA
A joint resolution proposing an amendment to the Constitution of the United States to protect unborn children and other persons.|100|House|MARTIN RUSSO(D) |Referred to Subcommittee on Civil and Constitutional Rights.|1987-11-02|NA
A joint resolution designating the week beginning November 8, 1987, as "National Women Veterans Recognition Week".|100|House|MICHAEL BILIRAKIS(R) |See S.J.Res.171.|1987-10-27|NA
A bill to amend the Railroad Retirement Act of 1974 to eliminate the requirement that divorced wives' husbands must retire before divorced wives are eligible for annuity under the Act.|100|House|MICHAEL ANDREWS(D) |Referred to Subcommittee on Transportation, Tourism, and Hazardous Materials.|1987-10-26|NA
A joint resolution designating September 27, 1987, as "Gold Star Mothers Day".|100|House|BENJAMIN GILMAN(R) |Became Public Law No: 100-125.|1987-10-08|https://www.congress.gov/100/statute/STATUTE-101/STATUTE-101-Pg797.pdf
A bill to make ineligible for Federal financial assistance any educational institution that performs abortions not necessary to prevent the death of women; provides, directly or indirectly, counseling or referral services regarding the availability of abortion as a means to terminate pregnancy; or advocates the use of abortion as a means to terminate pregnancy.|100|House|ROBERT DORNAN(R) |Referred to Subcommittee on Postsecondary Education.|1987-10-05|NA
A bill to make ineligible for Federal financial assistance any educational institution that performs abortions not necessary to prevent the death of women; provides, directly or indirectly, counseling or referral services regarding the availability of abortion as a means to terminate pregnancy; or advocates the use of abortion as a means to terminate pregnancy.|100|House|ROBERT DORNAN(R) |Referred to Subcommittee on Postsecondary Education.|1987-10-05|NA
A bill to amend the Carl D. Perkins Vocational Education Act to clarify the distribution of assistance under such Act to single parents and single pregnant woman.|100|House|PAT WILLIAMS(D) |Referred to Subcommittee on Elementary, Secondary and Vocational Education.|1987-10-05|NA
A bill to clarify the distribution of assistance with respect to single parents and single pregnant women under the Carl D. Perkins Vocational Education Act.|100|Senate|ORRIN HATCH(R) |Committee on Labor and Human Resources requested executive comment from Education Department.|1987-09-30|NA
A joint resolution designating October 1988 as "Pregnancy and Infant Loss Awareness Month".|100|House|BUD SHUSTER(R) |Referred to Subcommittee on Census and Population.|1987-09-28|NA
A bill to amend title 18, United States Code, to include sexual exploitation of children as a predicate offense for certain racketeering offenses.|100|House|LAWRENCE SMITH(D) |Referred to Subcommittee on Criminal Justice.|1987-09-24|NA
Anti-Surrogate-Mother Act of 1987|100|House|ROBERT DORNAN(R) |Referred to Subcommittee on Criminal Justice.|1987-09-18|NA
A resolution to commemorate the 100th birthday of the Honorable Alf Landon.|100|Senate|ROBERT DOLE(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.|1987-09-09|NA
A bill to amend title 38, United States Code, to remove certain gender references and to make technical corrections.|100|Senate|FRANK MURKOWSKI(R) |Committee on Veterans. Ordered to be reported with an amendment in the nature of a substitute favorably.|1987-07-31|NA
A bill to amend the Railroad Retirement Act of 1974 to provide eligibility for annuities to divorced wives, not currently eligible, who would be eligible for a benefit under section 202(b) of the Social Security Act if their former husbands railroad service were included in employment for the purposes of the Social Security Act.|100|House|JAMES OBERSTAR(D) |Referred to Subcommittee on Transportation, Tourism, and Hazardous Materials.|1987-07-13|NA
A bill to amend title 10, United States Code, to increase the combat support assignments open to women in the Armed Forces.|100|House|WILLIAM DICKINSON(R) |Referred to Subcommittee on Military Personnel and Compensation.|1987-06-22|NA
A bill to amend title 10, United States Code, to clarify the authority of the Secretary of the Air Force to permit female members of the Air Force to receive fighter pilot training.|100|Senate|DENNIS DECONCINI(D) |Read twice and referred to the Committee on Armed Services.|1987-06-19|NA
A bill to amend the Internal Revenue Code of 1986 to exempt certain livestock breeding from the rules requiring capitalization of preproductive expenses and to preclude farmers with gross receipts in excess of $5,000,000 from using a cash method accounting.|100|Senate|ROBERT KASTEN(R) |Read twice and referred to the Committee on Finance.|1987-06-11|NA
A joint resolution designating Sunday, May 10, 1987, as a Special Day of recognition to the Mothers of the Harlem Community.|100|House|CHARLES RANGEL(D) |Referred to Subcommittee on Census and Population.|1987-05-11|NA
A joint resolution to designate September 13-19, 1987 as "National Women's Health Awareness Week".|100|House|TIM VALENTINE(D) |Referred to Subcommittee on Census and Population.|1987-04-13|NA
A bill to promote the integration of women in the development process in developing countries.|100|House|GEORGE LELAND(D) |Referred to Subcommittee on International Development Institutions and Finance.|1987-04-01|NA
A bill to recognize the organization known as the 82nd Airborne Division Association, Incorporated.|100|House|FRANK MCCLOSKEY(D) |Referred to Subcommittee on Administrative Law and Governmental Relations.|1987-03-31|NA
A bill to amend title 18, United States Code, to prohibit the performance of abortions with respect to the Federal penal and correctional institutions.|100|House|ROBERT DORNAN(R) |Referred to Subcommittee on Civil and Constitutional Rights.|1987-03-31|NA
A resolution to congratulate the University of Tennessee Lady Vols and their coach, Pat Head Summitt on winning the 1987 NCAA National Women's Basketball Championship.|100|Senate|JAMES SASSER(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.|1987-03-30|NA
Federal Council on Women Act|100|House|BARBARA BOXER(D) |Referred to Subcommittee on Legislation and National Security.|1987-03-20|NA
A bill to amend the Internal Revenue Code of 1986 to deny the deduction of medical expenses incurred for certain abortions.|100|House|ROBERT DORNAN(R) |Referred to Subcommittee on Health.|1987-03-17|NA
A joint resolution to designate the month of March, 1987, as "Women's History Month".|100|Senate|ORRIN HATCH(R) |Became Public Law No: 100-9.|1987-03-12|https://www.congress.gov/100/statute/STATUTE-101/STATUTE-101-Pg99.pdf
A joint resolution designating the month of March, 1987 as "Women's History Month".|100|House|BARBARA BOXER(D) |See S.J.Res.20.|1987-03-12|NA
A concurrent resolution concerning the 75th Anniversary of the founding of Hadassah, the women's Zionist Organization of America.|100|House|BENJAMIN GILMAN(R) |Message on Senate action sent to the House.|1987-03-02|NA
A joint resolution proposing an amendment to the Constitution of the United States relating to equal access by voluntary student religious groups and moments of silence which may be used for voluntary silent prayer or reflection in public schools.|100|House|BEN ERDREICH(D) |Referred to Subcommittee on Civil and Constitutional Rights.|1987-03-02|NA
A bill to amend title 10, United States Code, to increase the combat support assignments open to women in the Armed Forces.|100|Senate|WILLIAM PROXMIRE(D) |Read twice and referred to the Committee on Armed Services.|1987-02-26|NA
Preborn Children's Civil Rights Act of 1987|100|House|ROBERT DORNAN(R) |Referred to Subcommittee on Postsecondary Education.|1987-02-23|NA
A concurrent resolution to congratulate Hadassah, the Women's Zionist Organization of America, on the celebration of its 75th anniversary.|100|Senate|EDWARD KENNEDY(D) |Referred to the Committee on Judiciary.|1987-02-23|NA
A resolution to revise the Standing Rules of the Senate to be gender neutral.|100|Senate|ORRIN HATCH(R) |Referred to the Committee on Rules.|1987-02-19|NA
A joint resolution designating the week of March 8, 1987, through March 14, 1987, as "Girl Scouts of the United States of America Week".|100|House|WILLIAM NATCHER(D) |Referred to Subcommittee on Census and Population.|1987-02-18|NA
A resolution expressing the appreciation of the House of Representatives for the heroism and civic achievements of Sergeant Alvin C. York and encouraging local communities and organizations throughout the United States to prepare ceremonies and activities to commemorate the one hundredth anniversary of his birth in 1987.|100|House|ANDREW JACOBS(D) |Referred to Subcommittee on Census and Population.|1987-02-17|NA
A bill to amend title II of the Social Security Act to restore and protect the benefit levels of workers reaching age 65 in or after 1982 (and their widows and widowers) by eliminating the "notch" between those levels and the corresponding benefit levels of persons who reached age 65 before 1982.|100|House|KENNETH GRAY(D) |Referred to Subcommittee on Social Security.|1987-02-12|NA
A bill to amend title II of the Social Security Act to provide in certain cases for the payment of widow's, widower's, mother's, or father's, insurance benefits to an otherwise eligible person who would qualify for such benefits as the insured individual's widow or widower except for the fact that (at the time of their marriage) such individual already had a legal spouse of whose existence such person was unaware.|100|House|MICHAEL BILIRAKIS(R) |Referred to Subcommittee on Social Security.|1987-02-12|NA
Forgotten Widows and Survivor Benefits Improvements Act of 1987|100|Senate|JAMES THURMOND(R) |Committee on Armed Services requested executive comment from Defense Department.|1987-02-11|NA
A joint resolution proposing an amendment to the Constitution prohibiting abortion, except in cases of rape, incest, or life endangerment of the woman.|100|House|ANDREW JACOBS(D) |Referred to Subcommittee on Civil and Constitutional Rights.|1987-02-10|NA
A bill to extinguish Federal court jurisdiction to require attendance at a particular school of any student because of race, color, creed, or sex.|100|House|JOSEPH GAYDOS(D) |Referred to Subcommittee on Courts, Civil Liberties, and the Administration of Justice.|1987-02-10|NA
A joint resolution proposing an amendment to the Constitution of the United States relative to equal rights for men and women.|100|House|DON EDWARDS(D) |Referred to Subcommittee on Civil and Constitutional Rights.|1987-02-10|NA
A joint resolution to commemorate the one hundredth birthday of Aldo Leopold and to recognize his contribution to the protection and wise management of renewable natural resources.|100|House|ROBERT KASTENMEIER(D) |Referred to Subcommittee on Census and Population.|1987-02-09|NA
A bill for the relief of Joseph Y.; wife, Jean Marichu; sons, Franz Joseph L.; Felix Roy L.; daughters, Maria Estrella L.; Milche L. Quijano.|100|Senate|DANIEL INOUYE(D) |Referred to Subcommittee on Immigration and Refugee Affairs.|1987-02-09|NA
A joint resolution to amend the Constitution to establish legislative authority in Congress and the States with respect to abortion.|100|Senate|ORRIN HATCH(R) |Referred to Subcommittee on Constitution.|1987-02-09|NA
A bill to restrict the use of federal funds available to the Bureau of Prisons to perform abortions.|100|Senate|GORDON HUMPHREY(R) |Referred to Subcommittee on Constitution.|1987-02-09|NA
A joint resolution proposing an amendment to the Constitution of the United States for the protection of unborn children and other persons.|100|Senate|EDWIN GARN(R) |Referred to Subcommittee on Constitution.|1987-02-09|NA
A joint resolution to provide for the designation of September 1, 1987, as "Working Mothers' Day".|100|House|CARDISS COLLINS(D) |Referred to Subcommittee on Census and Population.|1987-02-09|NA
A joint resolution proposing an amendment to the Constitution of the United States relative to equal rights for women and men.|100|Senate|EDWARD KENNEDY(D) |Referred to Subcommittee on Constitution.|1987-02-09|NA
A resolution congratulating President Reagan on his 76th birthday.|100|Senate|ROBERT DOLE(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.|1987-02-05|NA
A bill to amend chapter 89 of title 5, United States Code, to provide authority for the direct payment or reimbursement to nurse midwives, nurse practitioners, and nurses, to clarify certain provisions of such chapter with respect to coordination with State and local law, and for other purposes.|100|Senate|DANIEL INOUYE(D) |Referred to Subcommittee on Federal Services, Post Office.|1987-02-04|NA
Live Birth Abortion Revision Act|100|House|THOMAS BLILEY(R) |Referred to Subcommittee on Health.|1987-02-02|NA
A bill to amend title II of the Social Security Act to provide full benefits for disabled widows and widowers without regard to age (and without regard to any previous reduction in their benefits).|100|House|MARY OAKAR(D) |Referred to Subcommittee on Social Security.|1987-01-27|NA
A bill to amend title II of the Social Security Act to restore and protect the benefit levels of workers reaching age 65 in or after 1982 (and their widows and widowers) by eliminating the "notch" between those levels and the corresponding benefit levels of persons who reached age 65 before 1982.|100|House|ROBERT ROE(D) |Referred to Subcommittee on Social Security.|1987-01-27|NA
A bill to amend title II of the Social Security Act to improve the treatment of women through the establishment and payment of working spouse's benefits.|100|House|NORMAN LENT(R) |Referred to Subcommittee on Social Security.|1987-01-27|NA
A bill to limit the uses of funds under the Legal Services Corporation Act to provide legal assistance with respect to any proceeding or litigation which relates to abortion.|100|Senate|GORDON HUMPHREY(R) |Committee on Labor and Human Resources requested executive comment from Legal Services Corporation, OMB.|1987-01-27|NA
Unborn Children's Civil Rights Act|100|Senate|JESSE HELMS(R) |Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 8.|1987-01-26|NA
A bill to amend title II of the Social Security Act to repeal the separate definition of disability presently applicable to widows and widowers, and to provide in turn that the months of a widow's or widower's entitlement to SSI benefits on the basis of disability may be used in establishing his or her entitlement to medicare benefits on that basis.|100|House|JAMES OBERSTAR(D) |Referred to Subcommittee on Public Assistance and Unemployment Compensation.|1987-01-20|NA
A bill to amend title II of the Social Security Act to provide full benefits for disabled wives and husbands without regard to age (subject to limited adjustments to reflect any previous reductions in their benefits).|100|House|JAMES OBERSTAR(D) |Referred to Subcommittee on Social Security.|1987-01-20|NA
A resolution to recognize the contribution that Ambassador Paul Henry Nitze has made to the security of the United States on the occasion of his 80th birthday.|100|Senate|THEODORE STEVENS(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Voice Vote.|1987-01-16|NA
A bill to amend title II of the Social Security Act to provide full benefits for disabled widows and widowers without regard to age (subject to limited adjustments to reflect any previous reductions in their benefits).|100|House|JAMES OBERSTAR(D) |Referred to Subcommittee on Social Security.|1987-01-14|NA
A bill to require that fifty-dollar bills bear a portrait of Georgia Neese Clark Gray, the first woman to serve as Treasurer of the United States.|100|House|ANDREW JACOBS(D) |Referred to Subcommittee on Consumer Affairs and Coinage.|1987-01-07|NA
A bill to amend the Internal Revenue Code of 1986 to deny status as a tax-exempt organization, and as charitable contribution recipient, for organizations which perform, finance, or provide facilities for abortions.|100|Senate|GORDON HUMPHREY(R) |Read twice and referred to the Committee on Finance.|1987-01-06|NA
A bill to require the Veterans' Administration to study the effect of exposure to phenoxy herbicides (including the herbicide known as Agent Orange) or to other herbicides on women who served with the Red Cross or the USO in Vietnam during the Vietnam era and to provide for medical examinations and counseling for such women and other individuals who rendered such service.|100|House|JOHN PORTER(R) |Referred to House Committee on Veterans' Affairs.|1987-01-06|NA
A bill to amend title II of the Social Security Act to repeal the separate definition of disability presently applicable to widows and widowers, and to provide in turn that the months of a widow's or widower's entitlement to SSI benefits on the basis of disability may be used in establishing his or her entitlement to medicare benefits on that basis.|100|Senate|DONALD RIEGLE(D) |Read twice and referred to the Committee on Finance.|1987-01-06|NA
